timestamp_utc,local_date,local_hour,local_time_end,delivery_date,hour_ending,repeated_hour_flag,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh
2025-11-12T03:00:00Z,2025-11-11,21,21:00:00,2025-11-11,21:00,N,25.26,1.0,26916.0,0.5287201331418167
2025-11-12T04:00:00Z,2025-11-11,22,22:00:00,2025-11-11,22:00,N,22.09,1.0,27043.0,0.5035413492085825
2025-11-12T05:00:00Z,2025-11-11,23,23:00:00,2025-11-11,23:00,N,21.63,1.0,26974.0,0.45950563234524694
2025-11-12T06:00:00Z,2025-11-11,24,00:00:00,2025-11-11,24:00,N,21.24,1.0,26187.0,0.44080380860765433
2025-11-12T07:00:00Z,2025-11-12,1,01:00:00,2025-11-12,01:00,N,22.15,1.0,25169.0,0.45017111274272265
2025-11-12T08:00:00Z,2025-11-12,2,02:00:00,2025-11-12,02:00,N,21.99,1.0,23860.0,0.4802824093393393
2025-11-12T09:00:00Z,2025-11-12,3,03:00:00,2025-11-12,03:00,N,23.73,1.0,22333.0,0.5196130387236854
2025-11-12T10:00:00Z,2025-11-12,4,04:00:00,2025-11-12,04:00,N,24.67,1.0,20391.0,0.560075093245855
2025-11-12T11:00:00Z,2025-11-12,5,05:00:00,2025-11-12,05:00,N,26.9,1.0,18823.0,0.6048509687447716
2025-11-12T12:00:00Z,2025-11-12,6,06:00:00,2025-11-12,06:00,N,33.84,1.0,16558.0,0.7007299136791381
2025-11-12T13:00:00Z,2025-11-12,7,07:00:00,2025-11-12,07:00,N,42.03,14.0,14163.0,0.7376013470516825
2025-11-12T14:00:00Z,2025-11-12,8,08:00:00,2025-11-12,08:00,N,40.46,3955.0,11919.0,0.7232409828922681
2025-11-12T15:00:00Z,2025-11-12,9,09:00:00,2025-11-12,09:00,N,25.43,18457.0,7858.0,0.5481017805345219
2025-11-12T16:00:00Z,2025-11-12,10,10:00:00,2025-11-12,10:00,N,20.48,24949.0,5709.0,0.4371985509102881
2025-11-12T17:00:00Z,2025-11-12,11,11:00:00,2025-11-12,11:00,N,19.83,24614.0,6379.0,0.42791449717189944
2025-11-12T18:00:00Z,2025-11-12,12,12:00:00,2025-11-12,12:00,N,19.9,23331.0,6195.0,0.44642940107830237
2025-11-12T19:00:00Z,2025-11-12,13,13:00:00,2025-11-12,13:00,N,22.4,23206.0,5970.0,0.4554727038791068
2025-11-12T20:00:00Z,2025-11-12,14,14:00:00,2025-11-12,14:00,N,24.37,23491.0,6092.0,0.4580125476146361
2025-11-12T21:00:00Z,2025-11-12,15,15:00:00,2025-11-12,15:00,N,25.81,24036.0,6459.0,0.45073201096741833
2025-11-12T22:00:00Z,2025-11-12,16,16:00:00,2025-11-12,16:00,N,28.37,22762.0,7315.0,0.4677900618085101
2025-11-12T23:00:00Z,2025-11-12,17,17:00:00,2025-11-12,17:00,N,62.24,12507.0,8358.0,0.632409742045031
2025-11-13T00:00:00Z,2025-11-12,18,18:00:00,2025-11-12,18:00,N,94.14,1169.0,9227.0,0.7728160698076413
2025-11-13T01:00:00Z,2025-11-12,19,19:00:00,2025-11-12,19:00,N,75.61,1.0,11850.0,0.7953326119468792
2025-11-13T02:00:00Z,2025-11-12,20,20:00:00,2025-11-12,20:00,N,63.2,1.0,15062.0,0.780211045722442
2025-11-13T03:00:00Z,2025-11-12,21,21:00:00,2025-11-12,21:00,N,45.79,1.0,17849.0,0.7445060083380679
2025-11-13T04:00:00Z,2025-11-12,22,22:00:00,2025-11-12,22:00,N,36.11,1.0,20410.0,0.6814390140107853
2025-11-13T05:00:00Z,2025-11-12,23,23:00:00,2025-11-12,23:00,N,32.5,1.0,21895.0,0.6122853014287826
2025-11-13T06:00:00Z,2025-11-12,24,00:00:00,2025-11-12,24:00,N,28.28,1.0,22377.0,0.5817276230997486
2025-11-13T07:00:00Z,2025-11-13,1,01:00:00,2025-11-13,01:00,N,24.41,1.0,22664.0,0.5502657569663616
2025-11-13T08:00:00Z,2025-11-13,2,02:00:00,2025-11-13,02:00,N,23.33,1.0,22550.0,0.5302151588135622
2025-11-13T09:00:00Z,2025-11-13,3,03:00:00,2025-11-13,03:00,N,23.02,1.0,21703.0,0.5146018021738903
2025-11-13T10:00:00Z,2025-11-13,4,04:00:00,2025-11-13,04:00,N,23.06,1.0,21166.0,0.5167749106886886
2025-11-13T11:00:00Z,2025-11-13,5,05:00:00,2025-11-13,05:00,N,24.75,1.0,20699.0,0.5510357316864778
2025-11-13T12:00:00Z,2025-11-13,6,06:00:00,2025-11-13,06:00,N,28.99,1.0,19641.0,0.5962018897282457
2025-11-13T13:00:00Z,2025-11-13,7,07:00:00,2025-11-13,07:00,N,30.52,8.0,18023.0,0.6529026296605827
2025-11-13T14:00:00Z,2025-11-13,8,08:00:00,2025-11-13,08:00,N,28.24,3405.0,15958.0,0.6584179849954097
2025-11-13T15:00:00Z,2025-11-13,9,09:00:00,2025-11-13,09:00,N,18.64,16818.0,11914.0,0.4650295274841829
2025-11-13T16:00:00Z,2025-11-13,10,10:00:00,2025-11-13,10:00,N,16.47,23760.0,8796.0,0.40152388722799937
2025-11-13T17:00:00Z,2025-11-13,11,11:00:00,2025-11-13,11:00,N,17.75,24014.0,9234.0,0.4182780784022515
2025-11-13T18:00:00Z,2025-11-13,12,12:00:00,2025-11-13,12:00,N,19.98,22740.0,9274.0,0.4749933108170101
2025-11-13T19:00:00Z,2025-11-13,13,13:00:00,2025-11-13,13:00,N,22.95,22311.0,9426.0,0.49162307753605783
2025-11-13T20:00:00Z,2025-11-13,14,14:00:00,2025-11-13,14:00,N,26.04,22218.0,10608.0,0.470271765704505
2025-11-13T21:00:00Z,2025-11-13,15,15:00:00,2025-11-13,15:00,N,28.36,21931.0,12085.0,0.4594722723533372
2025-11-13T22:00:00Z,2025-11-13,16,16:00:00,2025-11-13,16:00,N,29.97,20769.0,13203.0,0.4496791870732214
2025-11-13T23:00:00Z,2025-11-13,17,17:00:00,2025-11-13,17:00,N,50.4,11571.0,13651.0,0.5746512171214894
2025-11-14T00:00:00Z,2025-11-13,18,18:00:00,2025-11-13,18:00,N,66.15,979.0,13594.0,0.6804358984546205
2025-11-14T01:00:00Z,2025-11-13,19,19:00:00,2025-11-13,19:00,N,46.12,0.0,17092.0,0.688553125256201
2025-11-14T02:00:00Z,2025-11-13,20,20:00:00,2025-11-13,20:00,N,37.58,1.0,20639.0,0.6787998502806184
2025-11-14T03:00:00Z,2025-11-13,21,21:00:00,2025-11-13,21:00,N,30.76,1.0,22695.0,0.647690341571524
2025-11-14T04:00:00Z,2025-11-13,22,22:00:00,2025-11-13,22:00,N,26.66,1.0,23780.0,0.6215354770017714
2025-11-14T05:00:00Z,2025-11-13,23,23:00:00,2025-11-13,23:00,N,25.03,1.0,24062.0,0.6034489878641766
2025-11-14T06:00:00Z,2025-11-13,24,00:00:00,2025-11-13,24:00,N,22.38,1.0,23778.0,0.5831997398217391
2025-11-14T07:00:00Z,2025-11-14,1,01:00:00,2025-11-14,01:00,N,21.63,1.0,23207.0,0.5681505924840317
2025-11-14T08:00:00Z,2025-11-14,2,02:00:00,2025-11-14,02:00,N,20.13,1.0,23061.0,0.544545502832882
2025-11-14T09:00:00Z,2025-11-14,3,03:00:00,2025-11-14,03:00,N,19.81,1.0,22770.0,0.5269954182031154
2025-11-14T10:00:00Z,2025-11-14,4,04:00:00,2025-11-14,04:00,N,20.28,1.0,22115.0,0.5207076508875724
2025-11-14T11:00:00Z,2025-11-14,5,05:00:00,2025-11-14,05:00,N,22.04,1.0,21680.0,0.539012830476124
2025-11-14T12:00:00Z,2025-11-14,6,06:00:00,2025-11-14,06:00,N,26.1,1.0,20981.0,0.5817665763082576
2025-11-14T13:00:00Z,2025-11-14,7,07:00:00,2025-11-14,07:00,N,27.5,8.0,20333.0,0.6319600984451614
2025-11-14T14:00:00Z,2025-11-14,8,08:00:00,2025-11-14,08:00,N,25.43,3147.0,19413.0,0.6069784820827168
2025-11-14T15:00:00Z,2025-11-14,9,09:00:00,2025-11-14,09:00,N,19.88,15770.0,14715.0,0.44258788050904746
2025-11-14T16:00:00Z,2025-11-14,10,10:00:00,2025-11-14,10:00,N,15.67,21765.0,11410.0,0.3832492065175503
2025-11-14T17:00:00Z,2025-11-14,11,11:00:00,2025-11-14,11:00,N,19.0,21650.0,9317.0,0.4748691375941099
2025-11-14T18:00:00Z,2025-11-14,12,12:00:00,2025-11-14,12:00,N,24.08,21771.0,7787.0,0.5396639489579281
2025-11-14T19:00:00Z,2025-11-14,13,13:00:00,2025-11-14,13:00,N,28.09,22542.0,7610.0,0.5411530730422249
2025-11-14T20:00:00Z,2025-11-14,14,14:00:00,2025-11-14,14:00,N,31.0,23283.0,9429.0,0.48621836236181126
2025-11-14T21:00:00Z,2025-11-14,15,15:00:00,2025-11-14,15:00,N,34.35,24187.0,11433.0,0.4295818510656884
2025-11-14T22:00:00Z,2025-11-14,16,16:00:00,2025-11-14,16:00,N,33.69,22462.0,13310.0,0.43015269367611736
2025-11-14T23:00:00Z,2025-11-14,17,17:00:00,2025-11-14,17:00,N,63.53,12312.0,13933.0,0.560405776953159
2025-11-15T00:00:00Z,2025-11-14,18,18:00:00,2025-11-14,18:00,N,72.36,1067.0,14198.0,0.6937093992504512
2025-11-15T01:00:00Z,2025-11-14,19,19:00:00,2025-11-14,19:00,N,47.53,0.0,18577.0,0.6783344187722791
2025-11-15T02:00:00Z,2025-11-14,20,20:00:00,2025-11-14,20:00,N,35.94,1.0,23027.0,0.6363942686495464
2025-11-15T03:00:00Z,2025-11-14,21,21:00:00,2025-11-14,21:00,N,28.97,1.0,25235.0,0.5949260420805709
2025-11-15T04:00:00Z,2025-11-14,22,22:00:00,2025-11-14,22:00,N,26.0,1.0,25662.0,0.5775496220420991
2025-11-15T05:00:00Z,2025-11-14,23,23:00:00,2025-11-14,23:00,N,26.3,1.0,25341.0,0.5636602048559931
2025-11-15T06:00:00Z,2025-11-14,24,00:00:00,2025-11-14,24:00,N,23.56,1.0,25023.0,0.5425686542855787
2025-11-15T07:00:00Z,2025-11-15,1,01:00:00,2025-11-15,01:00,N,23.41,1.0,24251.0,0.5349379747415015
2025-11-15T08:00:00Z,2025-11-15,2,02:00:00,2025-11-15,02:00,N,21.57,1.0,23736.0,0.5311626342033824
2025-11-15T09:00:00Z,2025-11-15,3,03:00:00,2025-11-15,03:00,N,19.94,1.0,23276.0,0.5178184950322304
2025-11-15T10:00:00Z,2025-11-15,4,04:00:00,2025-11-15,04:00,N,19.82,1.0,22436.0,0.5159368398605986
2025-11-15T11:00:00Z,2025-11-15,5,05:00:00,2025-11-15,05:00,N,19.3,1.0,21704.0,0.5282133148391199
2025-11-15T12:00:00Z,2025-11-15,6,06:00:00,2025-11-15,06:00,N,20.49,1.0,21091.0,0.5466500558562689
2025-11-15T13:00:00Z,2025-11-15,7,07:00:00,2025-11-15,07:00,N,22.46,7.0,20122.0,0.564575938377177
2025-11-15T14:00:00Z,2025-11-15,8,08:00:00,2025-11-15,08:00,N,20.59,2951.0,19611.0,0.5455772591678953
2025-11-15T15:00:00Z,2025-11-15,9,09:00:00,2025-11-15,09:00,N,11.48,14392.0,15963.0,0.4222326275584429
2025-11-15T16:00:00Z,2025-11-15,10,10:00:00,2025-11-15,10:00,N,7.94,21052.0,14554.0,0.35119466676272165
2025-11-15T17:00:00Z,2025-11-15,11,11:00:00,2025-11-15,11:00,N,10.13,22055.0,14172.0,0.3473864814809939
2025-11-15T18:00:00Z,2025-11-15,12,12:00:00,2025-11-15,12:00,N,15.56,21599.0,14310.0,0.3566413474108886
2025-11-15T19:00:00Z,2025-11-15,13,13:00:00,2025-11-15,13:00,N,20.84,22033.0,14162.0,0.3813427798965225
2025-11-15T20:00:00Z,2025-11-15,14,14:00:00,2025-11-15,14:00,N,23.41,22612.0,13943.0,0.4022720707453183
2025-11-15T21:00:00Z,2025-11-15,15,15:00:00,2025-11-15,15:00,N,26.39,23315.0,13260.0,0.40166229361777095
2025-11-15T22:00:00Z,2025-11-15,16,16:00:00,2025-11-15,16:00,N,29.88,22066.0,12089.0,0.44770125685258544
2025-11-15T23:00:00Z,2025-11-15,17,17:00:00,2025-11-15,17:00,N,70.08,11560.0,10958.0,0.630651094280823
2025-11-16T00:00:00Z,2025-11-15,18,18:00:00,2025-11-15,18:00,N,79.45,972.0,11406.0,0.7482435124943185
2025-11-16T01:00:00Z,2025-11-15,19,19:00:00,2025-11-15,19:00,N,62.05,0.0,14168.0,0.744187385961695
2025-11-16T02:00:00Z,2025-11-15,20,20:00:00,2025-11-15,20:00,N,43.99,1.0,17182.0,0.7301516265669508
2025-11-16T03:00:00Z,2025-11-15,21,21:00:00,2025-11-15,21:00,N,36.84,1.0,18424.0,0.7144017482350372
2025-11-16T04:00:00Z,2025-11-15,22,22:00:00,2025-11-15,22:00,N,31.19,1.0,18685.0,0.690771118283757
2025-11-16T05:00:00Z,2025-11-15,23,23:00:00,2025-11-15,23:00,N,30.45,1.0,18347.0,0.6736170409410485
2025-11-16T06:00:00Z,2025-11-15,24,00:00:00,2025-11-15,24:00,N,28.36,1.0,17751.0,0.6553144922833857
2025-11-16T07:00:00Z,2025-11-16,1,01:00:00,2025-11-16,01:00,N,27.42,1.0,15936.0,0.6950431602932355
2025-11-16T08:00:00Z,2025-11-16,2,02:00:00,2025-11-16,02:00,N,28.14,1.0,14507.0,0.7145601592564063
2025-11-16T09:00:00Z,2025-11-16,3,03:00:00,2025-11-16,03:00,N,27.96,1.0,13815.0,0.7175516860505486
2025-11-16T10:00:00Z,2025-11-16,4,04:00:00,2025-11-16,04:00,N,29.22,1.0,12594.0,0.7455720162811653
2025-11-16T11:00:00Z,2025-11-16,5,05:00:00,2025-11-16,05:00,N,29.03,1.0,10311.0,0.8260570315441069
2025-11-16T12:00:00Z,2025-11-16,6,06:00:00,2025-11-16,06:00,N,30.0,0.0,8706.0,0.8692147350455504
2025-11-16T13:00:00Z,2025-11-16,7,07:00:00,2025-11-16,07:00,N,29.19,4.0,7867.0,0.8737346634101749
2025-11-16T14:00:00Z,2025-11-16,8,08:00:00,2025-11-16,08:00,N,27.47,2502.0,7237.0,0.8352774771196173
2025-11-16T15:00:00Z,2025-11-16,9,09:00:00,2025-11-16,09:00,N,19.36,13380.0,5507.0,0.6344266668050695
2025-11-16T16:00:00Z,2025-11-16,10,10:00:00,2025-11-16,10:00,N,18.3,20137.0,4217.0,0.542379788411727
2025-11-16T17:00:00Z,2025-11-16,11,11:00:00,2025-11-16,11:00,N,20.07,21748.0,4080.0,0.5430812565332422
2025-11-16T18:00:00Z,2025-11-16,12,12:00:00,2025-11-16,12:00,N,23.09,22207.0,3811.0,0.5265592393327485
2025-11-16T19:00:00Z,2025-11-16,13,13:00:00,2025-11-16,13:00,N,29.72,21534.0,2892.0,0.587329362891197
2025-11-16T20:00:00Z,2025-11-16,14,14:00:00,2025-11-16,14:00,N,37.07,22195.0,2235.0,0.6116010742564167
2025-11-16T21:00:00Z,2025-11-16,15,15:00:00,2025-11-16,15:00,N,38.4,22967.0,2578.0,0.5961349475244133
2025-11-16T22:00:00Z,2025-11-16,16,16:00:00,2025-11-16,16:00,N,42.09,21157.0,3569.0,0.6262743061934819
2025-11-16T23:00:00Z,2025-11-16,17,17:00:00,2025-11-16,17:00,N,100.78,10698.0,4400.0,0.7445301624606563
2025-11-17T00:00:00Z,2025-11-16,18,18:00:00,2025-11-16,18:00,N,138.02,782.0,5424.0,0.8123138590952115
2025-11-17T01:00:00Z,2025-11-16,19,19:00:00,2025-11-16,19:00,N,114.33,0.0,7450.0,0.8157861281331628
2025-11-17T02:00:00Z,2025-11-16,20,20:00:00,2025-11-16,20:00,N,95.15,0.0,9196.0,0.8258096092736491
2025-11-17T03:00:00Z,2025-11-16,21,21:00:00,2025-11-16,21:00,N,73.06,0.0,10195.0,0.8302193445219804
2025-11-17T04:00:00Z,2025-11-16,22,22:00:00,2025-11-16,22:00,N,48.89,0.0,11322.0,0.8165120817503693
2025-11-17T05:00:00Z,2025-11-16,23,23:00:00,2025-11-16,23:00,N,36.88,0.0,13563.0,0.7799530965458478
2025-11-17T06:00:00Z,2025-11-16,24,00:00:00,2025-11-16,24:00,N,28.34,0.0,14683.0,0.7448552654129336
2025-11-17T07:00:00Z,2025-11-17,1,01:00:00,2025-11-17,01:00,N,30.55,1.0,14844.0,0.7328050939242285
2025-11-17T08:00:00Z,2025-11-17,2,02:00:00,2025-11-17,02:00,N,26.85,1.0,15107.0,0.7131577441842722
2025-11-17T09:00:00Z,2025-11-17,3,03:00:00,2025-11-17,03:00,N,24.85,1.0,15104.0,0.7023518875946051
2025-11-17T10:00:00Z,2025-11-17,4,04:00:00,2025-11-17,04:00,N,24.58,1.0,14934.0,0.697431392171783
2025-11-17T11:00:00Z,2025-11-17,5,05:00:00,2025-11-17,05:00,N,24.16,1.0,14815.0,0.7134741954169043
2025-11-17T12:00:00Z,2025-11-17,6,06:00:00,2025-11-17,06:00,N,26.3,1.0,14320.0,0.7386030054249624
2025-11-17T13:00:00Z,2025-11-17,7,07:00:00,2025-11-17,07:00,N,26.33,5.0,14750.0,0.7353159066630236
2025-11-17T14:00:00Z,2025-11-17,8,08:00:00,2025-11-17,08:00,N,26.73,1491.0,14811.0,0.7259486435107172
2025-11-17T15:00:00Z,2025-11-17,9,09:00:00,2025-11-17,09:00,N,22.24,10699.0,12492.0,0.6290918707460077
2025-11-17T16:00:00Z,2025-11-17,10,10:00:00,2025-11-17,10:00,N,19.5,16428.0,10103.0,0.586007484958457
2025-11-17T17:00:00Z,2025-11-17,11,11:00:00,2025-11-17,11:00,N,20.5,18601.0,11267.0,0.551682753538892
2025-11-17T18:00:00Z,2025-11-17,12,12:00:00,2025-11-17,12:00,N,22.19,19364.0,13090.0,0.5293340533124565
2025-11-17T19:00:00Z,2025-11-17,13,13:00:00,2025-11-17,13:00,N,26.59,19788.0,14669.0,0.4958666973579518
2025-11-17T20:00:00Z,2025-11-17,14,14:00:00,2025-11-17,14:00,N,31.3,20649.0,15546.0,0.47040011953319844
2025-11-17T21:00:00Z,2025-11-17,15,15:00:00,2025-11-17,15:00,N,31.95,20303.0,16734.0,0.46762391088784727
2025-11-17T22:00:00Z,2025-11-17,16,16:00:00,2025-11-17,16:00,N,32.67,18077.0,17636.0,0.47934212341549204
2025-11-17T23:00:00Z,2025-11-17,17,17:00:00,2025-11-17,17:00,N,54.65,9657.0,17758.0,0.59739606598514
2025-11-18T00:00:00Z,2025-11-17,18,18:00:00,2025-11-17,18:00,N,76.03,845.0,15680.0,0.7002993781409934
2025-11-18T01:00:00Z,2025-11-17,19,19:00:00,2025-11-17,19:00,N,61.49,0.0,16212.0,0.7170213242956366
2025-11-18T02:00:00Z,2025-11-17,20,20:00:00,2025-11-17,20:00,N,48.82,1.0,17524.0,0.7293661965697971
2025-11-18T03:00:00Z,2025-11-17,21,21:00:00,2025-11-17,21:00,N,42.36,1.0,18786.0,0.7216975902888497
2025-11-18T04:00:00Z,2025-11-17,22,22:00:00,2025-11-17,22:00,N,36.19,1.0,19870.0,0.6996992140468192
2025-11-18T05:00:00Z,2025-11-17,23,23:00:00,2025-11-17,23:00,N,32.83,1.0,19636.0,0.6954284109477162
2025-11-18T06:00:00Z,2025-11-17,24,00:00:00,2025-11-17,24:00,N,29.09,1.0,18723.0,0.692380694926807
2025-11-18T07:00:00Z,2025-11-18,1,01:00:00,2025-11-18,01:00,N,26.35,1.0,17949.0,0.7004872944146738
2025-11-18T08:00:00Z,2025-11-18,2,02:00:00,2025-11-18,02:00,N,25.59,1.0,17267.0,0.7060747568468004
2025-11-18T09:00:00Z,2025-11-18,3,03:00:00,2025-11-18,03:00,N,25.44,1.0,15314.0,0.7480042374509842
2025-11-18T10:00:00Z,2025-11-18,4,04:00:00,2025-11-18,04:00,N,25.32,1.0,14612.0,0.7616751009083701
2025-11-18T11:00:00Z,2025-11-18,5,05:00:00,2025-11-18,05:00,N,27.64,1.0,12885.0,0.7983270246257368
2025-11-18T12:00:00Z,2025-11-18,6,06:00:00,2025-11-18,06:00,N,34.89,1.0,11336.0,0.8377949018600526
2025-11-18T13:00:00Z,2025-11-18,7,07:00:00,2025-11-18,07:00,N,36.86,3.0,9794.0,0.837670656847422
2025-11-18T14:00:00Z,2025-11-18,8,08:00:00,2025-11-18,08:00,N,40.52,2049.0,9069.0,0.824595409386353
2025-11-18T15:00:00Z,2025-11-18,9,09:00:00,2025-11-18,09:00,N,31.24,12605.0,6887.0,0.7197028946656963
2025-11-18T16:00:00Z,2025-11-18,10,10:00:00,2025-11-18,10:00,N,29.95,17749.0,6076.0,0.6589964007219271
2025-11-18T17:00:00Z,2025-11-18,11,11:00:00,2025-11-18,11:00,N,32.8,18033.0,5244.0,0.6741500757595732
2025-11-18T18:00:00Z,2025-11-18,12,12:00:00,2025-11-18,12:00,N,35.94,17943.0,3999.0,0.6975731064385311
2025-11-18T19:00:00Z,2025-11-18,13,13:00:00,2025-11-18,13:00,N,40.6,18569.0,3905.0,0.6980755500482951
2025-11-18T20:00:00Z,2025-11-18,14,14:00:00,2025-11-18,14:00,N,46.83,19234.0,4174.0,0.6858178181071463
2025-11-18T21:00:00Z,2025-11-18,15,15:00:00,2025-11-18,15:00,N,49.24,18075.0,4459.0,0.6961207225836041
2025-11-18T22:00:00Z,2025-11-18,16,16:00:00,2025-11-18,16:00,N,56.72,14792.0,5079.0,0.7219631936122468
2025-11-18T23:00:00Z,2025-11-18,17,17:00:00,2025-11-18,17:00,N,107.91,6403.0,5333.0,0.7988180650093177
2025-11-19T00:00:00Z,2025-11-18,18,18:00:00,2025-11-18,18:00,N,125.63,407.0,5871.0,0.8564502761389228
2025-11-19T01:00:00Z,2025-11-18,19,19:00:00,2025-11-18,19:00,N,107.86,1.0,6499.0,0.8705934037846348
2025-11-19T02:00:00Z,2025-11-18,20,20:00:00,2025-11-18,20:00,N,84.54,0.0,7285.0,0.8964959343457519
2025-11-19T03:00:00Z,2025-11-18,21,21:00:00,2025-11-18,21:00,N,60.74,0.0,8022.0,0.9063374797273382
2025-11-19T04:00:00Z,2025-11-18,22,22:00:00,2025-11-18,22:00,N,47.91,0.0,9264.0,0.8920347430414285
2025-11-19T05:00:00Z,2025-11-18,23,23:00:00,2025-11-18,23:00,N,43.17,0.0,10121.0,0.8771005752104938
2025-11-19T06:00:00Z,2025-11-18,24,00:00:00,2025-11-18,24:00,N,34.33,0.0,10051.0,0.8693689124122713
2025-11-19T07:00:00Z,2025-11-19,1,01:00:00,2025-11-19,01:00,N,32.58,6.0,9688.0,0.8693065191749888
2025-11-19T08:00:00Z,2025-11-19,2,02:00:00,2025-11-19,02:00,N,30.97,1.0,9958.0,0.8607061186438061
2025-11-19T09:00:00Z,2025-11-19,3,03:00:00,2025-11-19,03:00,N,31.99,1.0,9385.0,0.8692311292157369
2025-11-19T10:00:00Z,2025-11-19,4,04:00:00,2025-11-19,04:00,N,35.21,1.0,8631.0,0.8835729922289297
2025-11-19T11:00:00Z,2025-11-19,5,05:00:00,2025-11-19,05:00,N,38.1,1.0,7733.0,0.9036928607921894
2025-11-19T12:00:00Z,2025-11-19,6,06:00:00,2025-11-19,06:00,N,43.53,1.0,7330.0,0.9092952670710683
2025-11-19T13:00:00Z,2025-11-19,7,07:00:00,2025-11-19,07:00,N,46.07,1.0,7009.0,0.8915584791457495
2025-11-19T14:00:00Z,2025-11-19,8,08:00:00,2025-11-19,08:00,N,48.66,858.0,6681.0,0.8758819316392258
2025-11-19T15:00:00Z,2025-11-19,9,09:00:00,2025-11-19,09:00,N,42.58,4825.0,5528.0,0.84264709821723
2025-11-19T16:00:00Z,2025-11-19,10,10:00:00,2025-11-19,10:00,N,37.72,9277.0,5020.0,0.7894808409486442
2025-11-19T17:00:00Z,2025-11-19,11,11:00:00,2025-11-19,11:00,N,35.03,12854.0,5438.0,0.7360172124483703
2025-11-19T18:00:00Z,2025-11-19,12,12:00:00,2025-11-19,12:00,N,34.86,14944.0,6127.0,0.7024924360709277
2025-11-19T19:00:00Z,2025-11-19,13,13:00:00,2025-11-19,13:00,N,37.51,15462.0,6461.0,0.6925398460482787
2025-11-19T20:00:00Z,2025-11-19,14,14:00:00,2025-11-19,14:00,N,48.98,15188.0,7223.0,0.6930672325435381
2025-11-19T21:00:00Z,2025-11-19,15,15:00:00,2025-11-19,15:00,N,60.79,12877.0,7349.0,0.7170069890871694
2025-11-19T22:00:00Z,2025-11-19,16,16:00:00,2025-11-19,16:00,N,74.94,8125.0,8298.0,0.7593986563734534
2025-11-19T23:00:00Z,2025-11-19,17,17:00:00,2025-11-19,17:00,N,98.93,3119.0,8891.0,0.8006763035736487
2025-11-20T00:00:00Z,2025-11-19,18,18:00:00,2025-11-19,18:00,N,88.68,302.0,8678.0,0.8193015809644012
2025-11-20T01:00:00Z,2025-11-19,19,19:00:00,2025-11-19,19:00,N,77.46,0.0,9024.0,0.8303328552921381
2025-11-20T02:00:00Z,2025-11-19,20,20:00:00,2025-11-19,20:00,N,71.77,0.0,9565.0,0.858799945296192
2025-11-20T03:00:00Z,2025-11-19,21,21:00:00,2025-11-19,21:00,N,54.59,1.0,10180.0,0.8588615538765154
2025-11-20T04:00:00Z,2025-11-19,22,22:00:00,2025-11-19,22:00,N,49.08,0.0,10883.0,0.8514278418989378
2025-11-20T05:00:00Z,2025-11-19,23,23:00:00,2025-11-19,23:00,N,45.35,0.0,11671.0,0.8363741604678768
2025-11-20T06:00:00Z,2025-11-19,24,00:00:00,2025-11-19,24:00,N,38.66,0.0,11556.0,0.8366012281907816
2025-11-20T07:00:00Z,2025-11-20,1,01:00:00,2025-11-20,01:00,N,39.3,0.0,11147.0,0.8344411319123235
2025-11-20T08:00:00Z,2025-11-20,2,02:00:00,2025-11-20,02:00,N,35.88,0.0,10791.0,0.8425437332186847
2025-11-20T09:00:00Z,2025-11-20,3,03:00:00,2025-11-20,03:00,N,35.22,0.0,10366.0,0.8492595595284544
2025-11-20T10:00:00Z,2025-11-20,4,04:00:00,2025-11-20,04:00,N,30.6,0.0,10794.0,0.8381552052004504
2025-11-20T11:00:00Z,2025-11-20,5,05:00:00,2025-11-20,05:00,N,30.12,0.0,10381.0,0.8481101584097763
2025-11-20T12:00:00Z,2025-11-20,6,06:00:00,2025-11-20,06:00,N,32.59,0.0,11418.0,0.8344059807311913
2025-11-20T13:00:00Z,2025-11-20,7,07:00:00,2025-11-20,07:00,N,34.63,2.0,13429.0,0.7982970916113291
2025-11-20T14:00:00Z,2025-11-20,8,08:00:00,2025-11-20,08:00,N,36.63,988.0,13957.0,0.7748013561240974
2025-11-20T15:00:00Z,2025-11-20,9,09:00:00,2025-11-20,09:00,N,31.7,4421.0,14298.0,0.7131226461886712
2025-11-20T16:00:00Z,2025-11-20,10,10:00:00,2025-11-20,10:00,N,30.67,6221.0,16217.0,0.6640485849458999
2025-11-20T17:00:00Z,2025-11-20,11,11:00:00,2025-11-20,11:00,N,29.6,7765.0,17046.0,0.6329459218544249
2025-11-20T18:00:00Z,2025-11-20,12,12:00:00,2025-11-20,12:00,N,28.65,9474.0,17396.0,0.6122732282431439
2025-11-20T19:00:00Z,2025-11-20,13,13:00:00,2025-11-20,13:00,N,28.03,10902.0,17533.0,0.5929868869234174
2025-11-20T20:00:00Z,2025-11-20,14,14:00:00,2025-11-20,14:00,N,33.16,12104.0,17868.0,0.5397587149124485
2025-11-20T21:00:00Z,2025-11-20,15,15:00:00,2025-11-20,15:00,N,38.92,11481.0,19046.0,0.5167595258903032
2025-11-20T22:00:00Z,2025-11-20,16,16:00:00,2025-11-20,16:00,N,45.85,8572.0,21017.0,0.5284853384490882
